dataset,split,context,cost,seed,dimensions,final_test_acc,final_test_loss,avg_message_length,final_message_length,result_path
flat,specific,unshared,length_cost,0,"D(3,4)",0.9520712494850159,0.13443884253501892,2.84421875,3.68359375,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=flat/split=specific/context=unshared/cost=length_cost/seed=0"
flat,specific,unshared,length_cost,0,"D(3,8)",0.49978187680244446,0.6964141726493835,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=flat/split=specific/context=unshared/cost=length_cost/seed=0"
flat,specific,unshared,length_cost,0,"D(4,4)",0.499457985162735,0.6963927745819092,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=flat/split=specific/context=unshared/cost=length_cost/seed=0"
flat,specific,unshared,length_cost,1,"D(3,4)",0.498046875,0.6965345740318298,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=flat/split=specific/context=unshared/cost=length_cost/seed=1"
flat,specific,unshared,length_cost,1,"D(3,8)",0.4983169734477997,0.6965697407722473,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=flat/split=specific/context=unshared/cost=length_cost/seed=1"
flat,specific,unshared,length_cost,1,"D(4,4)",0.4999072551727295,0.6963058710098267,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=flat/split=specific/context=unshared/cost=length_cost/seed=1"
flat,specific,unshared,length_cost,2,"D(3,4)",0.9924219250679016,0.05117560923099518,3.7137890625,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=flat/split=specific/context=unshared/cost=length_cost/seed=2"
flat,specific,unshared,length_cost,2,"D(3,8)",0.5002538561820984,0.6966565847396851,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=flat/split=specific/context=unshared/cost=length_cost/seed=2"
flat,specific,unshared,length_cost,2,"D(4,4)",0.49916499853134155,0.6963469386100769,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=flat/split=specific/context=unshared/cost=length_cost/seed=2"
flat,specific,unshared,length_cost,3,"D(3,4)",0.9709814786911011,0.13640090823173523,3.11515625,3.44921875,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=flat/split=specific/context=unshared/cost=length_cost/seed=3"
flat,specific,unshared,length_cost,3,"D(3,8)",0.49768880009651184,0.6965804696083069,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=flat/split=specific/context=unshared/cost=length_cost/seed=3"
flat,specific,unshared,length_cost,3,"D(4,4)",0.5005029439926147,0.6962364315986633,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=flat/split=specific/context=unshared/cost=length_cost/seed=3"
flat,specific,unshared,length_cost,4,"D(3,4)",0.5008333921432495,0.6967623829841614,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=flat/split=specific/context=unshared/cost=length_cost/seed=4"
flat,specific,unshared,length_cost,4,"D(3,8)",0.5001399517059326,0.6966667175292969,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=flat/split=specific/context=unshared/cost=length_cost/seed=4"
flat,specific,unshared,length_cost,4,"D(4,4)",0.9967732429504395,0.03002309240400791,2.349486014842987,2.4152960777282715,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=flat/split=specific/context=unshared/cost=length_cost/seed=4"
flat,specific,unshared,no_cost,0,"D(3,4)",0.9754688143730164,0.0775047317147255,3.833125,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=flat/split=specific/context=unshared/cost=no_cost/seed=0"
flat,specific,unshared,no_cost,0,"D(3,8)",0.9726368188858032,0.1464722454547882,3.983699598312378,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=flat/split=specific/context=unshared/cost=no_cost/seed=0"
flat,specific,unshared,no_cost,0,"D(4,4)",0.9993896484375,0.0029167598113417625,5.0,5.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=flat/split=specific/context=unshared/cost=no_cost/seed=0"
flat,specific,unshared,no_cost,1,"D(3,4)",0.991848886013031,0.049632202833890915,3.92140625,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=flat/split=specific/context=unshared/cost=no_cost/seed=1"
flat,specific,unshared,no_cost,1,"D(3,8)",0.9804655909538269,0.09590024501085281,3.9814314532279966,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=flat/split=specific/context=unshared/cost=no_cost/seed=1"
flat,specific,unshared,no_cost,1,"D(4,4)",0.9988573789596558,0.005269845016300678,5.0,5.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=flat/split=specific/context=unshared/cost=no_cost/seed=1"
flat,specific,unshared,no_cost,2,"D(3,4)",0.9864323139190674,0.0452844500541687,3.8787109375,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=flat/split=specific/context=unshared/cost=no_cost/seed=2"
flat,specific,unshared,no_cost,2,"D(3,8)",0.9836165904998779,0.08372671902179718,3.9817036294937136,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=flat/split=specific/context=unshared/cost=no_cost/seed=2"
flat,specific,unshared,no_cost,2,"D(4,4)",0.999448299407959,0.0035017174668610096,4.996862664222717,5.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=flat/split=specific/context=unshared/cost=no_cost/seed=2"
flat,specific,unshared,no_cost,3,"D(3,4)",0.9752343893051147,0.13318131864070892,3.9668359375,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=flat/split=specific/context=unshared/cost=no_cost/seed=3"
flat,specific,unshared,no_cost,3,"D(3,8)",0.974215567111969,0.13363441824913025,3.9539516139030457,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=flat/split=specific/context=unshared/cost=no_cost/seed=3"
flat,specific,unshared,no_cost,3,"D(4,4)",0.9956444501876831,0.025233140215277672,4.999420228004456,5.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=flat/split=specific/context=unshared/cost=no_cost/seed=3"
flat,specific,unshared,no_cost,4,"D(3,4)",0.9849740266799927,0.0413702130317688,3.9352734375,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=flat/split=specific/context=unshared/cost=no_cost/seed=4"
flat,specific,unshared,no_cost,4,"D(3,8)",0.9816015362739563,0.08814308047294617,3.990655243396759,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=flat/split=specific/context=unshared/cost=no_cost/seed=4"
flat,specific,unshared,no_cost,4,"D(4,4)",0.9980858564376831,0.012540656141936779,4.984107732772827,5.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=flat/split=specific/context=unshared/cost=no_cost/seed=4"
hierarchical,generic,shared,length_cost,0,"D(3,4)",0.9982813000679016,0.012853686697781086,3.488437501192093,3.720588207244873,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=generic/context=shared/cost=length_cost/seed=0"
hierarchical,generic,shared,length_cost,0,"D(3,8)",0.5037499666213989,0.6951794028282166,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=generic/context=shared/cost=length_cost/seed=0"
hierarchical,generic,shared,length_cost,0,"D(4,4)",0.9787499308586121,0.15864992141723633,4.904265463352203,5.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=generic/context=shared/cost=length_cost/seed=0"
hierarchical,generic,shared,length_cost,1,"D(3,4)",0.8887499570846558,0.5356825590133667,3.8522610306739806,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=generic/context=shared/cost=length_cost/seed=1"
hierarchical,generic,shared,length_cost,1,"D(3,8)",0.4806249737739563,0.6979929804801941,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=generic/context=shared/cost=length_cost/seed=1"
hierarchical,generic,shared,length_cost,1,"D(4,4)",0.4812500476837158,0.6952165365219116,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=generic/context=shared/cost=length_cost/seed=1"
hierarchical,generic,shared,length_cost,2,"D(3,4)",0.96875,0.12314463406801224,3.870955882072449,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=generic/context=shared/cost=length_cost/seed=2"
hierarchical,generic,shared,length_cost,2,"D(3,8)",0.5062500238418579,0.6961275935173035,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=generic/context=shared/cost=length_cost/seed=2"
hierarchical,generic,shared,length_cost,2,"D(4,4)",0.48875004053115845,0.6981015205383301,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=generic/context=shared/cost=length_cost/seed=2"
hierarchical,generic,shared,length_cost,3,"D(3,4)",0.518750011920929,0.6965456008911133,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=generic/context=shared/cost=length_cost/seed=3"
hierarchical,generic,shared,length_cost,3,"D(3,8)",0.9516407251358032,0.2690723240375519,3.824271631240845,3.95024037361145,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=generic/context=shared/cost=length_cost/seed=3"
hierarchical,generic,shared,length_cost,3,"D(4,4)",0.5012500286102295,0.6938002705574036,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=generic/context=shared/cost=length_cost/seed=3"
hierarchical,generic,shared,length_cost,4,"D(3,4)",1.0,0.012111587449908257,3.9127022051811218,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=generic/context=shared/cost=length_cost/seed=4"
hierarchical,generic,shared,length_cost,4,"D(3,8)",0.5037500262260437,0.6963170170783997,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=generic/context=shared/cost=length_cost/seed=4"
hierarchical,generic,shared,length_cost,4,"D(4,4)",0.9298437237739563,0.3520466983318329,2.936536737680435,3.0132088661193848,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=generic/context=shared/cost=length_cost/seed=4"
hierarchical,generic,shared,no_cost,0,"D(3,4)",0.98499995470047,0.03613470122218132,3.94204044342041,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=generic/context=shared/cost=no_cost/seed=0"
hierarchical,generic,shared,no_cost,0,"D(3,8)",0.9074999690055847,0.6063504815101624,4.0,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=generic/context=shared/cost=no_cost/seed=0"
hierarchical,generic,shared,no_cost,0,"D(4,4)",0.981249988079071,0.11288953572511673,5.0,5.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=generic/context=shared/cost=no_cost/seed=0"
hierarchical,generic,shared,no_cost,1,"D(3,4)",0.9650000333786011,0.1003120094537735,3.997077205181122,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=generic/context=shared/cost=no_cost/seed=1"
hierarchical,generic,shared,no_cost,1,"D(3,8)",0.9824999570846558,0.06394975632429123,4.0,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=generic/context=shared/cost=no_cost/seed=1"
hierarchical,generic,shared,no_cost,1,"D(4,4)",0.9750000238418579,0.12317027151584625,5.0,5.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=generic/context=shared/cost=no_cost/seed=1"
hierarchical,generic,shared,no_cost,2,"D(3,4)",0.9362500309944153,0.2760290801525116,3.970496323108673,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=generic/context=shared/cost=no_cost/seed=2"
hierarchical,generic,shared,no_cost,2,"D(3,8)",0.9931250810623169,0.017241520807147026,4.0,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=generic/context=shared/cost=no_cost/seed=2"
hierarchical,generic,shared,no_cost,2,"D(4,4)",0.9112499952316284,1.2231239080429077,5.0,5.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=generic/context=shared/cost=no_cost/seed=2"
hierarchical,generic,shared,no_cost,3,"D(3,4)",1.0,0.00019800185691565275,3.9780330872535705,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=generic/context=shared/cost=no_cost/seed=3"
hierarchical,generic,shared,no_cost,3,"D(3,8)",0.7924999594688416,1.5812479257583618,4.0,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=generic/context=shared/cost=no_cost/seed=3"
hierarchical,generic,shared,no_cost,3,"D(4,4)",1.0,6.475251575466245e-05,5.0,5.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=generic/context=shared/cost=no_cost/seed=3"
hierarchical,generic,shared,no_cost,4,"D(3,4)",0.9724999666213989,0.04806091636419296,3.9859926462173463,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=generic/context=shared/cost=no_cost/seed=4"
hierarchical,generic,shared,no_cost,4,"D(3,8)",0.8081250190734863,1.0125411748886108,4.0,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=generic/context=shared/cost=no_cost/seed=4"
hierarchical,generic,shared,no_cost,4,"D(4,4)",1.0,0.00025402940809726715,4.997483892440796,5.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=generic/context=shared/cost=no_cost/seed=4"
hierarchical,generic,unshared,length_cost,0,"D(3,4)",0.9982813000679016,0.012853686697781086,3.488437501192093,3.720588207244873,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=generic/context=unshared/cost=length_cost/seed=0"
hierarchical,generic,unshared,length_cost,0,"D(3,8)",0.5037499666213989,0.6951794028282166,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=generic/context=unshared/cost=length_cost/seed=0"
hierarchical,generic,unshared,length_cost,0,"D(4,4)",0.9787499308586121,0.15864992141723633,4.904265463352203,5.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=generic/context=unshared/cost=length_cost/seed=0"
hierarchical,generic,unshared,length_cost,1,"D(3,4)",0.8887499570846558,0.5356825590133667,3.8522610306739806,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=generic/context=unshared/cost=length_cost/seed=1"
hierarchical,generic,unshared,length_cost,1,"D(3,8)",0.4806249737739563,0.6979929804801941,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=generic/context=unshared/cost=length_cost/seed=1"
hierarchical,generic,unshared,length_cost,1,"D(4,4)",0.4812500476837158,0.6952165365219116,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=generic/context=unshared/cost=length_cost/seed=1"
hierarchical,generic,unshared,length_cost,2,"D(3,4)",0.96875,0.12314463406801224,3.870955882072449,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=generic/context=unshared/cost=length_cost/seed=2"
hierarchical,generic,unshared,length_cost,2,"D(3,8)",0.5062500238418579,0.6961275935173035,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=generic/context=unshared/cost=length_cost/seed=2"
hierarchical,generic,unshared,length_cost,2,"D(4,4)",0.48875004053115845,0.6981015205383301,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=generic/context=unshared/cost=length_cost/seed=2"
hierarchical,generic,unshared,length_cost,3,"D(3,4)",0.518750011920929,0.6965456008911133,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=generic/context=unshared/cost=length_cost/seed=3"
hierarchical,generic,unshared,length_cost,3,"D(3,8)",0.9516407251358032,0.2690723240375519,3.824271631240845,3.95024037361145,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=generic/context=unshared/cost=length_cost/seed=3"
hierarchical,generic,unshared,length_cost,3,"D(4,4)",0.5012500286102295,0.6938002705574036,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=generic/context=unshared/cost=length_cost/seed=3"
hierarchical,generic,unshared,length_cost,4,"D(3,4)",1.0,0.012111587449908257,3.9127022051811218,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=generic/context=unshared/cost=length_cost/seed=4"
hierarchical,generic,unshared,length_cost,4,"D(3,8)",0.5037500262260437,0.6963170170783997,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=generic/context=unshared/cost=length_cost/seed=4"
hierarchical,generic,unshared,length_cost,4,"D(4,4)",0.9298437237739563,0.3520466983318329,2.936536737680435,3.0132088661193848,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=generic/context=unshared/cost=length_cost/seed=4"
hierarchical,generic,unshared,no_cost,0,"D(3,4)",0.98499995470047,0.03613470122218132,3.94204044342041,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=generic/context=unshared/cost=no_cost/seed=0"
hierarchical,generic,unshared,no_cost,0,"D(3,8)",0.9074999690055847,0.6063504815101624,4.0,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=generic/context=unshared/cost=no_cost/seed=0"
hierarchical,generic,unshared,no_cost,0,"D(4,4)",0.981249988079071,0.11288953572511673,5.0,5.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=generic/context=unshared/cost=no_cost/seed=0"
hierarchical,generic,unshared,no_cost,1,"D(3,4)",0.9650000333786011,0.1003120094537735,3.997077205181122,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=generic/context=unshared/cost=no_cost/seed=1"
hierarchical,generic,unshared,no_cost,1,"D(3,8)",0.9824999570846558,0.06394975632429123,4.0,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=generic/context=unshared/cost=no_cost/seed=1"
hierarchical,generic,unshared,no_cost,1,"D(4,4)",0.9750000238418579,0.12317027151584625,5.0,5.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=generic/context=unshared/cost=no_cost/seed=1"
hierarchical,generic,unshared,no_cost,2,"D(3,4)",0.9362500309944153,0.2760290801525116,3.970496323108673,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=generic/context=unshared/cost=no_cost/seed=2"
hierarchical,generic,unshared,no_cost,2,"D(3,8)",0.9931250810623169,0.017241520807147026,4.0,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=generic/context=unshared/cost=no_cost/seed=2"
hierarchical,generic,unshared,no_cost,2,"D(4,4)",0.9112499952316284,1.2231239080429077,5.0,5.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=generic/context=unshared/cost=no_cost/seed=2"
hierarchical,generic,unshared,no_cost,3,"D(3,4)",1.0,0.00019800185691565275,3.9780330872535705,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=generic/context=unshared/cost=no_cost/seed=3"
hierarchical,generic,unshared,no_cost,3,"D(3,8)",0.7924999594688416,1.5812479257583618,4.0,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=generic/context=unshared/cost=no_cost/seed=3"
hierarchical,generic,unshared,no_cost,3,"D(4,4)",1.0,6.475251575466245e-05,5.0,5.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=generic/context=unshared/cost=no_cost/seed=3"
hierarchical,generic,unshared,no_cost,4,"D(3,4)",0.9724999666213989,0.04806091636419296,3.9859926462173463,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=generic/context=unshared/cost=no_cost/seed=4"
hierarchical,generic,unshared,no_cost,4,"D(3,8)",0.8081250190734863,1.0125411748886108,4.0,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=generic/context=unshared/cost=no_cost/seed=4"
hierarchical,generic,unshared,no_cost,4,"D(4,4)",1.0,0.00025402940809726715,4.997483892440796,5.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=generic/context=unshared/cost=no_cost/seed=4"
hierarchical,specific,shared,length_cost,0,"D(3,4)",0.9229426980018616,0.3018425405025482,3.26265625,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=specific/context=shared/cost=length_cost/seed=0"
